ID,jmeno,Y,X,okres,kraj,plocha bytu (m2),poloha bytu,velikostni kategorie,technologie vystavby,stari,technologicky stav,najemne_min (kc/m2/mesic),najemne_max (kc/m2/mesic),najemne_byt_min (kc/byt/mesic),najemne_byt_max (kc/byt/mesic),Datum aktualizace
58684601,Oblast 1 (katastr. území: Jihlava),49.3961,15.59124,Jihlava,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,80.5,85.4,5232.5,5551,na
58684602,"Oblast 2 (katastr. území: Antonínův Důl, Helenín, Henčov, Heroltice u Jihlavy, Kosov u Jihlavy, Pančava, Pávov, Pístov u Jihlavy, Popice u Jihlavy, Sasov, Zborná)",49.408482,15.602331,Jihlava,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,75.7,80.3,4920.5,5219.5,na
58684603,"Oblast 3 (katastr. území: Bedřichov u Jihlavy, Horní Kosov, Hosov, Hruškové Dvory, Staré Hory, Vysoká u Jihlavy)",49.400174,15.564984,Jihlava,Kraj Vysočina,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,77.8,82.6,5057,5369,na
50049601,Oblast 1 (katastr. území: Olomouc-město),49.593869,17.250875,Olomouc,Olomoucký kraj,80,bez rozlišení,velké byty (větší než 70),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,93.1,98.9,7448,7912,na
50049602,"Oblast 2 (katastr. území: Droždín, Lošov, Radíkov u Olomouce, Svatý Kopeček, Týneček)",49.625288,17.338991,Olomouc,Olomoucký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,90.9,96.5,5908.5,6272.5,na
532011,Zdice,49.912074,13.977469,Beroun,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,77.3,94.4,5024.5,6136,MMR 2011
50049603,"Oblast 3 (katastr. území: Bělidla, Hejčín, Hodolany, Holice u Olomouce, Chválkovice, Klášterní Hradisko, Lazce, Neředín, Nová Ulice, Nové Sady u Olomouce, Pavlovičky, Povel, Řepčín)",49.594231,17.258968,Olomouc,Olomoucký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.1,96.8,5921.5,6292,na
50049604,"Oblast 4 (katastr. území: Černovír, Chomoutov, Nedvězí u Olomouce, Nemilany, Nový Svět u Olomouce, Slavonín, Topolany u Olomouce)",49.586091,17.23406,Olomouc,Olomoucký kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,87.8,93.2,5707,6058,na
58506801,Oblast 1 (katastr. území: Zlín),49.226659,17.666335,Zlín,Zlínský kraj,80,bez rozlišení,velké byty (větší než 70),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,89.2,96.7,7136,7736,na
58506802,"Oblast 2 (katastr. území: Louky nad Dřevnicí, Malenovice u Zlína, Prštné)",49.216808,17.617589,Zlín,Zlínský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,88.7,96.1,5765.5,6246.5,na
58506803,"Oblast 3 (katastr. území: Jaroslavice u Zlína, Klečůvka, Kostelec u Zlína, Kudlov, Lhotka u Zlína, Lužkovice, Mladcová, Příluky u Zlína, Salaš u Zlína, Štípa, Velíková)",49.231268,17.697162,Zlín,Zlínský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,89.6,95.2,5824,6188,na
55478201,"Oblast 1 (katastr. území: Hradčany, Josefov, Malá Strana, Nové Město, Staré Město)",50.085128,14.412017,Praha,Hlavní město Praha,80,bez rozlišení,velké byty (větší než 70),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,171.7,239.6,13736,19168,na
55478202,"Oblast 2 (katastr. území: Vinohrady, Vyšehrad)",50.070021,14.427943,Praha,Hlavní město Praha,80,bez rozlišení,velké byty (větší než 70),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,142.9,154.6,11432,12368,na
55478203,"Oblast 3 (katastr. území: Holešovice, Karlín, Žižkov)",50.094049,14.45337,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,140.4,149.1,9126,9691.5,na
55478204,"Oblast 4 (katastr. území: Braník, Hodkovičky, Krč, Lhotka, Michle)",50.034754,14.4335,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,129.5,140.6,8417.5,9139,na
55478205,"Oblast 5 (katastr. území: Hlubočepy, Jinonice, Košíře, Motol, Radlice)",50.058602,14.370883,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,132.4,141,8606,9165,na
539066,Zeleneč,50.133617,14.660698,Praha-východ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,74.6,91.2,4849,5928,MMR 2011
55478206,"Oblast 6 (katastr. území: Břevnov, Bubeneč, Dejvice, Střešovice, Troja)",50.100841,14.38862,Praha,Hlavní město Praha,80,bez rozlišení,velké byty (větší než 70),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,139.6,148.2,11168,11856,na
55478207,"Oblast 7 (katastr. území: Ďáblice, Kbely, Letňany)",50.138307,14.516402,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,92.9,123,6038.5,7995,na
55478208,"Oblast 8 (katastr. území: Bohnice, Čimice, Dolní Chabry, Kobylisy, Lysolaje, Sedlec, Střížkov, Suchdol)",50.134012,14.421663,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,112.4,134.2,7306,8723,na
55478209,"Oblast 9 (katastr. území: Hloubětín, Libeň, Prosek, Vysočany)",50.111707,14.501934,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,124.5,134.7,8092.5,8755.5,na
55478210,"Oblast 10 (katastr. území: Hrdlořezy, Malešice, Strašnice, Záběhlice)",50.076682,14.500908,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,118.9,139.2,7728.5,9048,na
55478211,"Oblast 11 (katastr. území: Dolní Měcholupy, Háje, Horní Měcholupy, Hostivař, Chodov, Petrovice, Štěrboholy)",50.04748,14.540063,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,99,124.7,6435,8105.5,na
55478212,"Oblast 12 (katastr. území: Benice, Kamýk, Komořany, Křeslice, Kunratice, Libuš, Modřany, Pitkovice, Šeberov, Újezd u Průhonic)",50.011983,14.499619,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,96.3,121.2,6259.5,7878,na
55478213,"Oblast 13 (katastr. území: Cholupice, Královice, Lipany, Nedvězí u Říčan, Písnice, Točná)",50.001534,14.542073,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,84.9,107.8,5518.5,7007,na
55478214,"Oblast 14 (katastr. území: Běchovice, Dolní Počernice, Dubeč, Hájek u Uhříněvsi, Koloděje, Kolovraty, Uhříněves)",50.055461,14.609238,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,98.7,115.1,6415.5,7481.5,na
55478215,"Oblast 15 (katastr. území: Březiněves, Čakovice, Miškovice, Satalice, Třeboradice, Vinoř)",50.151437,14.538562,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,93.8,113.6,6097,7384,na
533114,Zlonice,50.287497,14.092145,Kladno,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,79.1,96.6,5141.5,6279,MMR 2011
55478216,"Oblast 16 (katastr. území: Radotín, Řeporyje, Zbraslav)",49.998687,14.357249,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,102.6,119.1,6669,7741.5,na
55478217,"Oblast 17 (katastr. území: Lahovice, Lipence, Lochkov, Přední Kopanina, Sobín, Zadní Kopanina)",50.023335,14.331736,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,107.2,115.6,6968,7514,na
55478218,"Oblast 18 (katastr. území: Holyně, Malá Chuchle, Řepy, Slivenec, Stodůlky, Třebonice, Velká Chuchle, Zličín)",50.038743,14.334722,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.2,121.9,5928,7923.5,na
55478219,"Oblast 19 (katastr. území: Černý Most, Horní Počernice, Hostavice, Klánovice, Kyje, Újezd nad Lesy)",50.096408,14.604737,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,89.7,113.9,5830.5,7403.5,na
55478220,"Oblast 20 (katastr. území: Liboc, Nebušice, Ruzyně, Veleslavín, Vokovice)",50.095579,14.333589,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,102.4,127.8,6656,8307,na
55478221,"Oblast 21 (katastr. území: Nusle, Podolí, Smíchov, Vršovice)",50.065658,14.429931,Praha,Hlavní město Praha,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,137.8,147,8957,9555,na
58278601,Oblast 1 (katastr. území: Město Brno),49.195189,16.599693,Brno,Jihomoravský kraj,80,bez rozlišení,velké byty (větší než 70),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,114.9,134,9192,10720,na
58278602,"Oblast 2 (katastr. území: Staré Brno, Stránice, Veveří)",49.199708,16.586229,Brno,Jihomoravský kraj,80,bez rozlišení,velké byty (větší než 70),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,108.8,115.7,8704,9256,na
58278603,"Oblast 3 (katastr. území: Černá Pole, Královo Pole, Pisárky, Žabovřesky)",49.208495,16.593869,Brno,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,111.9,123.7,7273.5,8040.5,na
58278604,"Oblast 4 (katastr. území: Bystrc, Ivanovice, Jundrov, Kníničky, Kohoutovice, Komín, Lesná, Medlánky, Řečkovice, Sadová, Soběšice)",49.231974,16.570322,Brno,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,89.6,117.1,5824,7611.5,na
534633,Zruč nad Sázavou,49.740103,15.106055,Kutná Hora,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,61.5,75.1,3997.5,4881.5,MMR 2011
58278605,"Oblast 5 (katastr. území: Ponava, Štýřice, Trnitá, Zábrdovice)",49.193669,16.60882,Brno,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,96.3,122,6259.5,7930,na
58278606,"Oblast 6 (katastr. území: Černovice, Husovice, Komárov, Maloměřice, Obřany, Židenice)",49.202904,16.637576,Brno,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,89.9,111.3,5843.5,7234.5,na
58278607,"Oblast 7 (katastr. území: Bohunice, Bosonohy, Líšeň, Nový Lískovec, Slatina, Starý Lískovec, Žebětín)",49.183676,16.586998,Brno,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,91.6,105.3,5954,6844.5,na
58278608,"Oblast 8 (katastr. území: Jehnice, Mokrá Hora, Ořešín, Útěchov u Brna)",49.276031,16.607511,Brno,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,108.9,117,7078.5,7605,na
58278609,"Oblast 9 (katastr. území: Brněnské Ivanovice, Dolní Heršpice, Dvorska, Holásky, Horní Heršpice, Chrlice, Přízřenice, Tuřany)",49.148029,16.646563,Brno,Jihomoravský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,78.9,110.5,5128.5,7182.5,na
532029,Žebrák,49.87574,13.897351,Beroun,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),zděná stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,83.8,102.5,5447,6662.5,MMR 2011
552054,Bechyně,49.295235,14.468092,Tábor,Jihočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,54.6,62.8,3549,4082,MMR 2011
550850,Blatná,49.42489,13.88176,Strakonice,Jihočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,62.5,71.9,4062.5,4673.5,MMR 2011
539139,Černošice,49.96008,14.319796,Praha-západ,Středočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,105.5,121.4,6857.5,7891,MMR 2011
544281,Borovany,48.898602,14.642256,České Budějovice,Jihočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,64.4,78.7,4186,5115.5,MMR 2011
546089,České Velenice,48.768504,14.963663,Jindřichův Hradec,Jihočeský kraj,65,bez rozlišení,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,49.3,60.2,3204.5,3913,MMR 2011
545392,Český Krumlov,48.81091,14.315197,Český Krumlov,Jihočeský kraj,65,běžná poloha,středně velké byty (40 až 70 včetně),panelová stavba,stavba ve standardním technickém stavu,byty ve standardním technickém stavu,79.1,87.4,5141.5,5681,MMR 2011
